North Canton,Ohio,North Canton|Ohio,OH,Stark,8453,263,1270,1223,386,397,201,373,1277,485,841,1451,286,17.019,0.1065,40.896635,-81.434908,2.10%,18734,452,294,383,10,123,83,9390,10116,4,42.9,254,,Metro,381323,121,0.48%,8150,160100,1030
North Ridgeville,Ohio,North Ridgeville|Ohio,OH,Lorain,6246,32,72,959,616,862,3,959,436,110,910,1170,117,11.837,0.07,41.376396,-82.019666,2.00%,14248,298,488,252,7,104,123,7253,7529,2,40.7,237,,Metro,382555,113,0.14%,5771,164500,733
Northfield,Ohio,Northfield|Ohio,OH,Summit,4490,26,97,775,1074,600,0,388,629,66,281,472,82,8.462,0.012,41.312534,-81.543827,0.34%,9226,683,143,338,4,42,67,4933,5288,4,44.2,59,0.5,Metro,386048,25.5,-0.90%,4299,193000,989
Northwood,Ohio,Northwood|Ohio,OH,Wood,1500,21,50,203,45,398,47,204,80,30,54,269,99,5.6255,0.021,41.59642,-83.485802,-0.34%,3608,66,227,58,1,39,69,1835,1915,2,38.8,196,,Metro,388260,90,3.34%,1428,127300,696
Norwalk,Ohio,Norwalk|Ohio,OH,Huron,4958,485,776,504,167,622,322,438,213,167,186,547,531,41.531,0.2725,41.2205,-82.590176,-0.05%,11336,288,705,68,16,82,336,5768,6135,4,38.7,430,0.5,Micro,386167,204.5,-0.79%,4662,129800,731
Oak Hill,Ohio,Oak Hill|Ohio,OH,Jackson,1292,48,681,72,1,330,10,15,4,2,13,74,42,65.0255,0.241,38.861124,-82.602424,6.23%,3279,39,7,12,1,26,2,1652,1668,1,37.9,31,,Micro,386216,14.5,5.84%,1269,78300,680
Oberlin,Ohio,Oberlin|Ohio,OH,Lorain,2192,188,219,238,53,226,61,245,199,72,53,247,391,24.736,0.1495,41.290583,-82.224245,1.50%,4818,898,279,268,6,93,112,2766,3074,2,31.6,194,,Metro,386230,91,-2.59%,2019,156900,733
Olmsted Falls,Ohio,Olmsted Falls|Ohio,OH,Cuyahoga,4833,192,36,476,313,1037,5,191,520,66,331,1148,518,6.874,0,41.378847,-81.930683,0.27%,10690,247,310,249,4,59,81,5311,5855,2,41.3,44,,Metro,381666,20.5,-0.13%,4578,166700,582
Ontario,Ohio,Ontario|Ohio,OH,Richland,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,40.7595,-82.5903,,0,0,0,0,0,0,0,0,0,0,0,597,,Metro,386286,297.5,,0,0,1154
Oregon,Ohio,Oregon|Ohio,OH,Lucas,4403,281,520,410,111,752,75,503,596,55,308,350,442,20.0195,0.954,41.659652,-83.448176,-0.41%,9961,212,752,106,4,72,286,5031,5406,8,42.4,548,,Metro,388260,260,-0.49%,4208,144200,587
Orrville,Ohio,Orrville|Ohio,OH,Wayne,2666,215,774,524,60,187,65,138,198,11,32,388,74,23.23,0.043,40.828812,-81.760832,-0.89%,6332,306,206,100,6,41,101,3344,3397,1,39,131,,Micro,386314,62.5,1.52%,2563,136900,903
Oxford,Ohio,Oxford|Ohio,OH,Butler,4231,25,327,359,30,630,1039,224,226,8,137,445,781,38.004,0.162,39.482992,-84.713286,-0.43%,12347,583,267,700,9,111,91,6515,7004,20,21.8,526,,Metro,386391,234.5,-1.13%,3996,200400,593
Painesville,Ohio,Painesville|Ohio,OH,Lake,11489,144,3457,719,618,842,1071,426,699,1058,948,1091,416,30.094,0.5975,41.712452,-81.202486,0.03%,24907,1964,2567,333,31,196,1572,13987,14259,9,38.4,420,1,Metro,386398,185,0.93%,10859,163900,677
Perrysville,Ohio,Perrysville|Ohio,OH,Ashland,666,48,62,41,8,342,5,28,18,3,10,81,20,29.557,0.736,40.663981,-82.315447,12.37%,1587,8,10,7,3,7,5,824,778,0,43.8,28,,Micro,386566,14,18.30%,651,132400,1076
Pioneer,Ohio,Pioneer|Ohio,OH,Williams,540,27,163,108,5,107,1,12,6,3,11,44,53,17.224,0.148,41.648411,-84.574222,-0.29%,1184,15,43,2,0,10,10,604,601,0,39.2,29,,,386650,13.5,-2.64%,487,97400,764
Piqua,Ohio,Piqua|Ohio,OH,Miami,5372,318,863,360,196,1007,870,614,227,106,112,330,369,38.1055,0.437,40.173408,-84.217811,0.00%,12044,592,161,121,4,92,72,6112,6474,4,39.7,1089,,Metro,386657,526.5,-1.46%,5076,99900,836
Pomeroy,Ohio,Pomeroy|Ohio,OH,Meigs,1346,181,385,288,2,363,57,11,26,1,6,19,7,52.472,0.052,39.10327,-82.082743,2.28%,3271,57,16,14,0,24,6,1618,1703,1,40.6,17,,,386762,7.5,1.84%,1311,82100,565
Port Clinton,Ohio,Port Clinton|Ohio,OH,Ottawa,3307,373,692,571,27,239,172,320,462,80,90,190,91,23.5005,2.604,41.515107,-82.965048,0.18%,6674,175,384,34,2,44,108,3384,3522,7,47.9,179,0.5,Micro,386776,78.5,0.09%,3100,133300,5681
Powell,Ohio,Powell|Ohio,OH,Delaware,7370,2,0,12,1632,627,0,293,126,2360,1056,1248,14,14.4385,0.359,40.17696,-83.094612,1.85%,17563,551,422,1408,11,99,159,9586,9825,1,37.9,110,,Metro,386832,54,-0.20%,6871,297600,900
Richwood,Ohio,Richwood|Ohio,OH,Union,1102,63,233,38,43,162,12,55,37,18,45,219,177,48.374,0.3215,40.425717,-83.326534,-1.18%,2819,17,19,8,0,13,5,1419,1420,0,38.7,62,,Metro,387049,30.5,0.57%,1073,133800,996
Rittman,Ohio,Rittman|Ohio,OH,Wayne,1796,64,388,162,25,324,16,99,85,11,134,385,103,10.4685,0.056,40.970614,-81.777888,-0.24%,4388,31,52,29,6,40,16,2195,2251,0,40.3,153,,Micro,387098,75.5,-2.33%,1719,118500,903
Rossford,Ohio,Rossford|Ohio,OH,Wood,1354,15,280,137,59,95,4,90,90,61,71,263,189,1.382,0.153,41.580679,-83.567134,0.99%,3020,67,108,40,1,26,35,1548,1597,1,39.1,102,,Metro,388260,50,1.53%,1283,134400,696
Russells Point,Ohio,Russells Point|Ohio,OH,Logan,363,21,178,41,0,61,12,4,36,2,3,2,3,1.061,0.254,40.465202,-83.881925,-18.00%,981,12,11,5,0,11,4,492,501,1,41.4,33,,Micro,387301,16,-7.51%,446,89800,1251
Sabina,Ohio,Sabina|Ohio,OH,Clinton,1009,113,306,64,6,176,12,38,35,16,44,118,81,48.5575,0.161,39.495731,-83.672513,1.28%,2349,35,20,10,1,16,11,1188,1199,2,40.4,70,,Micro,387329,33,2.11%,940,92800,1033
Salem,Ohio,Salem|Ohio,OH,Columbiana,5724,462,1812,1421,49,286,333,204,352,36,51,578,140,54.666,0.258,40.907432,-80.861575,-0.94%,13109,130,206,65,6,78,129,6482,6884,3,43.8,292,,Micro,387392,140.5,-0.03%,5478,109300,955
Salineville,Ohio,Salineville|Ohio,OH,Columbiana,679,58,221,71,3,249,8,5,4,1,3,24,32,32.4575,0.1785,40.615362,-80.842779,1.20%,1574,26,10,4,1,9,3,803,793,1,41.2,36,,Micro,387406,17,0.63%,631,74000,955
Sandusky,Ohio,Sandusky|Ohio,OH,Erie,8988,1067,2542,663,177,452,1145,751,756,126,356,303,650,29.146,17.057,41.413066,-82.735002,0.00%,16819,3871,816,200,10,231,263,9987,10528,18,41.3,1120,0.5,Micro,387413,523.5,1.20%,8603,110500,597
Sebring,Ohio,Sebring|Ohio,OH,Mahoning,1077,168,257,241,2,162,21,34,48,8,35,62,39,1.635,0.0115,40.919568,-81.022332,-1.41%,2411,23,18,12,1,14,10,1121,1317,1,45.2,126,,Metro,387511,61,4.29%,1048,75400,841
Shadyside,Ohio,Shadyside|Ohio,OH,Belmont,1231,37,303,353,3,126,30,32,90,3,39,36,179,8.496,0.0535,39.93263,-80.785136,-0.55%,2649,9,10,7,2,11,1,1247,1415,1,47.8,20,,Metro,387560,7.5,-0.97%,1174,89800,1284
Shelby,Ohio,Shelby|Ohio,OH,Richland,2912,111,776,355,30,486,171,147,198,45,28,287,278,39.534,0.1925,40.893901,-82.650883,-0.19%,6839,49,74,27,1,42,15,3357,3552,0,41.2,334,,Metro,387623,165,1.39%,2804,110800,1154
Sidney,Ohio,Sidney|Ohio,OH,Shelby,6170,604,2333,483,151,1028,295,307,216,89,114,295,255,80.2125,0.4,40.283344,-84.166616,-0.77%,14494,683,266,237,34,106,144,7551,7730,5,38.4,940,1,Micro,387672,451.5,-0.03%,5860,115200,969
Solon,Ohio,Solon|Ohio,OH,Cuyahoga,4556,36,10,76,1000,256,0,516,625,910,651,335,141,11.465,0.0955,41.38648,-81.440255,1.03%,9497,1455,184,1299,3,36,73,5933,6245,4,43,178,,Metro,381666,85,2.78%,4347,276600,582
South Point,Ohio,South Point|Ohio,OH,Lawrence,2721,383,304,456,9,883,201,42,82,0,30,169,162,16.574,0.24,38.464748,-82.545214,3.93%,6221,338,47,27,5,47,25,3115,3423,1,39.4,79,,Metro,387784,37.5,-1.80%,2610,97900,540
Spencerville,Ohio,Spencerville|Ohio,OH,Allen,943,25,80,195,9,255,3,114,80,8,43,118,13,35.667,0.0635,40.713452,-84.36347,-3.44%,2351,25,16,13,1,17,7,1196,1182,2,39.2,37,,Metro,387847,17,-0.96%,894,102900,880
Springboro,Ohio,Springboro|Ohio,OH,Warren,4330,71,231,83,1353,79,13,574,376,110,711,721,8,10.3405,0.0065,39.547572,-84.223834,-1.86%,11239,306,198,456,13,51,63,5859,6061,2,38.1,157,,Metro,387868,72.5,-0.46%,4115,224900,696
Springfield,Ohio,Springfield|Ohio,OH,Clark,21283,638,6156,1838,210,3427,3193,1813,1483,368,121,588,1448,90.975,1.896,39.9242,-83.8087,0.18%,0,0,0,0,0,0,0,0,0,81,0,4680,3.5,Metro,387875,2119,0.76%,0,0,980
Stow,Ohio,Stow|Ohio,OH,Summit,8378,164,581,917,983,1635,244,808,873,147,774,724,528,9.9705,0.217,41.170156,-81.450318,-0.05%,18183,755,306,559,15,93,92,9326,10045,3,39.9,687,0.5,Metro,382037,331.5,-0.75%,7975,170900,989
Strasburg,Ohio,Strasburg|Ohio,OH,Tuscarawas,901,88,113,245,24,93,14,30,29,5,12,168,80,9.033,0.0155,40.606512,-81.553612,-1.28%,2038,9,25,7,8,7,13,1027,1043,0,43,45,,Micro,387987,22.5,5.67%,854,127900,878
Tallmadge,Ohio,Tallmadge|Ohio,OH,Summit,3726,102,255,764,126,374,227,617,313,89,44,599,216,7.4175,0.027,41.096351,-81.419444,-0.41%,8510,347,86,117,11,59,27,4260,4675,5,45.1,412,,Metro,388148,194.5,-1.35%,3564,164000,989
Toronto,Ohio,Toronto|Ohio,OH,Jefferson,2190,204,626,381,6,448,153,106,64,8,6,168,20,23.838,0.381,40.492638,-80.670898,0.62%,4729,67,28,16,1,15,5,2331,2457,0,45.1,5,,Metro,388281,2.5,3.63%,2048,84200,662
Troy,Ohio,Troy|Ohio,OH,Miami,7493,458,1993,1146,285,1271,221,430,423,127,174,306,659,42.7715,0.3605,40.032571,-84.182514,0.88%,16448,793,292,455,6,110,132,8618,8948,7,39.3,917,,Metro,388323,443,1.41%,7097,144900,836
Twinsburg,Ohio,Twinsburg|Ohio,OH,Summit,4274,32,52,148,998,553,48,213,239,100,776,800,315,8.817,0.032,41.315344,-81.440422,0.06%,7791,1805,123,624,1,72,63,4719,5392,1,40.8,137,,Metro,388358,66,1.36%,4034,204800,989
Uhrichsville,Ohio,Uhrichsville|Ohio,OH,Tuscarawas,1807,307,999,154,6,88,63,15,20,5,14,27,109,34.2325,0.4275,40.356801,-81.309602,2.52%,4206,75,29,14,3,31,13,2077,2198,1,38.3,98,,Micro,388365,45,2.27%,1698,77500,878
Uniontown,Ohio,Uniontown|Ohio,OH,Stark,5423,88,83,593,699,320,25,1075,1018,215,369,557,381,12.808,0.031,40.961292,-81.42904,-4.99%,13410,212,151,193,10,82,45,6769,7010,2,40.9,57,,Metro,388393,26.5,-0.94%,5115,176300,1030
Upper Sandusky,Ohio,Upper Sandusky|Ohio,OH,Wyandot,2248,107,846,265,26,270,85,83,140,55,71,142,158,77.71,0.2015,40.821894,-83.313675,1.68%,5079,34,157,42,1,23,102,2518,2700,4,41.7,146,,,388421,66,1.26%,2138,107600,861
Urbana,Ohio,Urbana|Ohio,OH,Champaign,4373,266,1233,642,115,640,344,197,291,35,89,316,205,76.0015,0.189,40.118454,-83.777858,-0.86%,9892,530,166,73,4,121,83,5053,5390,6,40.9,420,0.5,Micro,388428,199,-0.22%,4145,119200,1031
Utica,Ohio,Utica|Ohio,OH,Licking,1101,86,185,277,29,269,2,32,36,8,32,131,14,36.854,0.1075,40.238923,-82.410655,-2.01%,2707,30,27,11,1,22,13,1365,1384,2,38.8,37,,Metro,388435,16.5,-5.48%,1007,135900,829
Van Wert,Ohio,Van Wert|Ohio,OH,Van Wert,3242,141,1139,467,40,490,140,77,234,83,137,219,75,66.119,0.259,40.873304,-84.608396,0.00%,7416,170,253,44,4,32,116,3655,3983,11,40.7,420,,Micro,388477,195,1.25%,3109,94700,788
Vandalia,Ohio,Vandalia|Ohio,OH,Montgomery,3367,236,324,637,135,435,217,171,125,31,203,255,598,11.041,0.134,39.888914,-84.226895,0.02%,7223,280,118,152,6,46,53,3724,3884,2,41.9,376,,Metro,388463,178.5,0.15%,3269,141700,740
Vermilion,Ohio,Vermilion|Ohio,OH,Erie,3380,176,601,708,37,658,9,348,386,27,69,218,143,17.266,1.496,41.388619,-82.371754,-1.57%,7854,64,215,38,2,82,45,3871,4079,4,44.9,170,,Micro,388505,79,-0.64%,3219,147100,597
Wadsworth,Ohio,Wadsworth|Ohio,OH,Medina,6254,153,951,722,521,487,82,378,604,371,644,1102,239,23.868,0.0225,41.062166,-81.753718,0.55%,14690,157,163,154,4,85,46,7291,7686,3,40.2,438,,Metro,388561,213.5,0.86%,5818,169500,1085
Walbridge,Ohio,Walbridge|Ohio,OH,Wood,1261,191,247,141,31,311,10,78,74,6,47,70,55,5.5135,0.0195,41.565442,-83.501993,1.49%,2435,38,142,43,4,24,38,1201,1329,1,42.8,26,,Metro,388589,11.5,1.10%,1132,112100,696
Wapakoneta,Ohio,Wapakoneta|Ohio,OH,Auglaize,3788,453,701,575,164,330,209,331,212,145,60,416,192,94.7585,0.1245,40.57733,-84.144824,-0.12%,8857,64,109,49,8,40,45,4421,4552,3,40.2,199,,Micro,388617,96,0.06%,3557,121600,901
Warren,Ohio,Warren|Ohio,OH,Trumbull,16395,878,4179,2809,94,2846,875,845,1116,112,178,1655,808,50.4595,0.041,41.23795,-80.86049,-0.51%,4898,290,35,27,2,24,14,2657,2548,32,44.5,1827,1,Metro,388638,823,0.03%,2083,120500,893
Washington Court House,Ohio,Washington Court House|Ohio,OH,Fayette,4586,126,1945,545,33,361,513,202,199,29,169,267,197,107.5285,0.133,39.541565,-83.450655,0.15%,10744,365,180,93,4,70,82,5420,5733,7,39.6,659,,Micro,388659,314.5,0.64%,4448,111000,973
Waterville,Ohio,Waterville|Ohio,OH,Lucas,1551,15,3,46,100,129,1,229,210,12,199,593,14,9.8385,0.452,41.49923,-83.757908,-0.97%,3723,29,91,49,5,12,33,1846,1961,1,43.1,30,,Metro,388694,13.5,0.18%,1455,191800,587
Wauseon,Ohio,Wauseon|Ohio,OH,Fulton,2618,160,438,475,74,493,95,125,93,32,86,469,78,56.5225,0.1725,41.573649,-84.143512,0.40%,6286,72,712,62,7,46,291,3255,3387,3,38.8,181,,Metro,388701,84,-1.47%,2509,129500,757
Waverly,Ohio,Waverly|Ohio,OH,Pike,3101,217,839,188,11,968,39,103,57,8,69,288,314,71.937,0.909,39.126718,-83.021841,-0.78%,7069,98,65,31,3,102,19,3527,3680,2,40.5,116,,,388708,56.5,-2.47%,2881,102400,570
Wellston,Ohio,Wellston|Ohio,OH,Jackson,1900,154,826,173,6,280,222,40,11,5,12,118,53,40.915,0.1045,39.112358,-82.546896,0.70%,4341,27,35,17,2,50,14,2114,2273,1,38.6,217,,Micro,388764,106.5,4.44%,1731,78400,680
West Alexandria,Ohio,West Alexandria|Ohio,OH,Preble,1140,56,97,153,12,195,3,100,149,20,74,262,19,25.6355,0.089,39.72847,-84.528532,2.71%,2722,26,17,10,0,21,7,1376,1379,0,41.4,15,,,388785,7.5,1.78%,1033,131900,1046
West Jefferson,Ohio,West Jefferson|Ohio,OH,Madison,1399,39,397,131,65,461,8,74,62,17,21,89,35,23.342,0.02,39.943956,-83.305314,-0.09%,3424,24,36,15,6,26,13,1707,1756,1,41.1,111,,Metro,388841,55,-1.29%,1325,138900,1046
West Lafayette,Ohio,West Lafayette|Ohio,OH,Coshocton,990,103,297,195,3,264,24,14,30,3,9,37,11,14.5455,0.2035,40.249576,-81.726492,-0.82%,2341,14,11,4,0,13,4,1145,1211,4,42.4,27,,Micro,388848,10,0.28%,948,80800,770
West Liberty,Ohio,West Liberty|Ohio,OH,Logan,910,18,35,243,19,250,0,26,40,5,48,200,26,34.2455,0.042,40.2518,-83.737394,2.93%,2344,28,11,15,1,15,5,1143,1239,2,40.9,22,,Micro,388862,8.5,3.14%,892,143800,1251
West Union,Ohio,West Union|Ohio,OH,Adams,1865,188,1168,53,9,219,47,22,39,4,3,28,85,63.1795,0.0825,38.801442,-83.522318,-1.59%,4446,23,31,11,2,55,10,2177,2314,2,39.7,66,,,388932,30.5,6.21%,1739,94700,967
Westerville,Ohio,Westerville|Ohio,OH,Franklin,17980,230,72,740,4651,1498,75,1761,857,928,3159,1233,2776,23.3715,1.196,40.106049,-82.898116,2.10%,23903,3039,839,1261,26,220,336,13338,14658,2,35.7,840,,Metro,388827,406,1.10%,11377,183400,744
Westlake,Ohio,Westlake|Ohio,OH,Cuyahoga,7252,161,36,278,569,1364,0,386,609,410,1694,1337,408,7.963,0.002,41.444585,-81.931246,-0.10%,15168,322,406,950,19,41,140,7760,8605,5,45,400,,Metro,381666,194,0.97%,6935,231300,582
Whitehouse,Ohio,Whitehouse|Ohio,OH,Lucas,1310,5,14,50,130,216,1,240,212,16,98,309,19,10.705,0.0235,41.511388,-83.81205,5.97%,3323,36,64,36,3,16,18,1666,1726,1,41.5,25,,Metro,388981,11,6.86%,1237,196000,587
Williamsburg,Ohio,Williamsburg|Ohio,OH,Clermont,1845,91,289,329,30,339,29,37,97,25,34,438,107,26.3655,0.5665,39.084524,-84.016929,0.75%,4509,29,22,9,2,32,12,2276,2275,1,40.2,55,,Metro,389016,26.5,-4.34%,1698,130800,594
Willoughby,Ohio,Willoughby|Ohio,OH,Lake,8369,550,413,1255,334,733,299,408,1000,856,589,985,947,19.606,0.183,41.638178,-81.37721,0.24%,16576,727,214,416,12,75,80,8397,9221,6,45,445,,Metro,389051,211.5,1.44%,7845,182000,677
Wilmington,Ohio,Wilmington|Ohio,OH,Clinton,4560,444,610,457,250,495,675,136,223,66,121,602,481,86.274,1.236,39.453394,-83.824154,-0.03%,10524,595,207,110,13,98,88,5401,5730,6,38.7,651,,Micro,389072,316,-0.59%,4393,134700,1033
Winchester,Ohio,Winchester|Ohio,OH,Adams,987,81,205,154,8,346,16,22,12,1,22,61,59,51.5455,0.011,38.961344,-83.6483,-2.71%,2420,15,23,3,1,15,8,1240,1207,1,39,12,,,389086,5,-3.92%,929,127100,967
Windham,Ohio,Windham|Ohio,OH,Portage,794,41,129,130,6,208,142,10,28,1,4,89,6,8.202,0.0345,41.247808,-81.074357,-6.33%,1984,96,21,9,1,15,10,1000,1059,3,37.6,41,,Metro,389093,17.5,-4.07%,749,125200,1128
Wooster,Ohio,Wooster|Ohio,OH,Wayne,9185,357,1768,789,293,1215,603,678,777,173,257,1306,969,78.3955,0.3415,40.80032,-81.975258,1.20%,20907,753,365,338,12,147,149,10626,11251,12,40.1,981,0.5,Micro,389170,453.5,1.29%,8721,137900,903
Xenia,Ohio,Xenia|Ohio,OH,Greene,7938,522,2753,584,252,1023,652,520,135,191,396,714,196,68.3455,0.452,39.676683,-83.902802,1.10%,16371,2233,288,225,23,200,121,8961,9663,11,40.9,880,,Metro,389191,412,1.05%,7438,131900,910
Yellow Springs,Ohio,Yellow Springs|Ohio,OH,Greene,1305,37,76,289,34,89,7,90,242,64,66,73,238,13.7915,0.0805,39.799306,-83.851621,0.70%,2283,328,46,71,2,71,11,1220,1365,3,48.7,49,,Metro,389198,22,3.03%,1168,221100,910
Youngstown,Ohio,Youngstown|Ohio,OH,Mahoning,35594,4748,6770,5160,736,2816,5600,642,2312,639,894,3361,1916,50.5485,1.8725,41.0994,-80.6494,-1.24%,0,0,0,0,0,0,0,0,0,122,0,3604,7,Metro,389219,1590,-0.17%,0,0,841
Zanesville,Ohio,Zanesville|Ohio,OH,Muskingum,12197,892,5230,1551,107,1362,688,376,579,38,170,189,1015,90.167,1.4225,39.962926,-81.988471,-0.48%,25996,2166,246,169,18,308,127,13272,14550,31,40.3,1582,,Micro,389240,741.5,-0.30%,11510,106900,704
Achille,Oklahoma,Achille|Oklahoma,OK,Bryan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.475,0.047,33.838722,-96.364454,-7.37%,245,11,5,0,0,81,3,148,157,0,37.1,1,,Micro,390022,0.5,0.00%,118,46300,643
Ada,Oklahoma,Ada|Oklahoma,OK,Pontotoc,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,153.6835,1.28,34.822748,-96.753003,0.34%,11799,658,675,159,19,3724,245,7430,7972,56,34.4,1109,0.5,Micro,390033,491,0.51%,6029,102700,1010
Allen,Oklahoma,Allen|Oklahoma,OK,Pontotoc,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70.158,0.3545,34.806664,-96.512496,1.08%,892,5,22,5,2,264,7,547,538,0,41.3,9,,Micro,390209,4.5,1.49%,413,75100,1010
Altus,Oklahoma,Altus|Oklahoma,OK,Jackson,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,91.8925,0.1205,34.688824,-99.344443,-0.07%,8027,1149,2429,243,52,358,1555,5388,5431,27,33.5,678,,Micro,390242,303.5,0.40%,4170,94300,1398
Anadarko,Oklahoma,Anadarko|Oklahoma,OK,Caddo,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,77.175,0.3095,35.12368,-98.23282,2.61%,2205,304,507,44,9,2494,155,2287,2484,11,33.9,346,0.5,,390297,157,4.95%,1695,62300,1164
Antlers,Oklahoma,Antlers|Oklahoma,OK,Pushmataha,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,109.3805,1.227,34.331692,-95.645484,2.42%,2478,33,91,14,3,643,30,1484,1540,5,42.4,76,,,390308,32,0.27%,1227,76400,508
Apache,Oklahoma,Apache|Oklahoma,OK,Caddo,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,87.6345,0.4935,34.913034,-98.409958,0.47%,1325,22,92,11,6,584,15,938,922,0,41,17,,,390319,8.5,0.85%,724,78000,1164
Ardmore,Oklahoma,Ardmore|Oklahoma,OK,Carter,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,164.4315,6.4465,34.254431,-97.194353,1.21%,13532,1765,1056,298,21,2545,579,8483,8981,177,38.2,2180,1,Micro,390363,880.5,1.63%,6883,99200,881
Arkoma,Oklahoma,Arkoma|Oklahoma,OK,Le Flore,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.8915,0.1805,35.352062,-94.463221,1.37%,901,8,33,8,2,119,24,485,511,1,42.2,19,,Metro,390374,8.5,-0.09%,409,71600,498
Atoka,Oklahoma,Atoka|Oklahoma,OK,Atoka,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,208.728,5.3435,34.315698,-96.10691,0.40%,3987,313,155,33,5,1025,74,2666,2391,5,38.5,130,,,390418,59,1.88%,1856,68400,583
Bartlesville,Oklahoma,Bartlesville|Oklahoma,OK,Washington,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,105.398,0.706,36.737723,-96.081422,1.70%,5719,458,480,58,4,1226,219,3492,3633,31,36.8,1001,1,Micro,390550,459,0.24%,2885,68900,690
Beaver,Oklahoma,Beaver|Oklahoma,OK,Beaver,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,277.923,0.1175,36.723186,-100.628856,4.38%,914,11,170,3,1,23,117,528,519,0,41.8,8,,,390583,4,2.61%,424,81000,2393
Beggs,Oklahoma,Beggs|Oklahoma,OK,Okmulgee,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,66.1545,0.081,35.774488,-96.032746,-3.30%,1774,246,78,9,2,457,34,1144,1160,1,38.8,25,,Metro,390594,11.5,-4.84%,862,105300,670
Bethany,Oklahoma,Bethany|Oklahoma,OK,Oklahoma,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.8975,0.2875,35.518612,-97.64509,1.27%,8142,716,1318,181,36,558,796,4806,5095,28,36.8,625,,Metro,390693,275,-2.14%,3978,102600,1197
Bixby,Oklahoma,Bixby|Oklahoma,OK,Tulsa,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.6075,1.615,35.931339,-95.808318,4.51%,9999,248,554,171,7,1192,236,5561,5670,13,36.2,370,,Metro,390770,164.5,0.93%,4132,182300,735
Blackwell,Oklahoma,Blackwell|Oklahoma,OK,Kay,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.552,0.026,36.796651,-97.301432,-1.26%,3464,41,297,20,3,390,175,1877,1978,3,39.4,160,,Micro,390803,73.5,-1.89%,1553,55600,1154
Blanchard,Oklahoma,Blanchard|Oklahoma,OK,Mcclain,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,90.456,0.5655,35.113111,-97.621215,3.13%,8160,69,368,49,7,783,140,4387,4395,2,37.7,67,,Metro,390825,30.5,2.80%,3177,143500,1106
Boise City,Oklahoma,Boise City|Oklahoma,OK,Cimarron,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,520.169,1.0555,36.750574,-102.623414,-0.29%,706,3,197,2,1,16,134,416,433,0,44.2,23,,,390891,10.5,-1.53%,364,59600,4165
Boley,Oklahoma,Boley|Oklahoma,OK,Okfuskee,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,23.698,0.2735,35.504685,-96.467847,-1.45%,392,314,41,7,1,71,17,605,156,0,39.6,0,,,390924,0,3.95%,109,73700,864
Bristow,Oklahoma,Bristow|Oklahoma,OK,Creek,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,164.3325,2.1095,35.820929,-96.381903,0.63%,4341,404,143,26,4,908,50,2576,2675,4,39.6,179,0.5,Metro,391089,82,-1.15%,2066,104200,679
